Epocs,softmax_avg,softmax_median,softmax_std,softmax_var,softmax_max,softmax_min,sigmoid_avg,sigmoid_median,sigmoid_std,sigmoid_var,sigmoid_max,sigmoid_min
22,0.7461255118713616,0.7466787695884705,0.01033786376869374,0.00010687142730007072,0.7638133764266968,0.6438707709312439,0.7358809117204654,0.7367149591445923,0.0106290451396792,0.00011297660058133805,0.7522644996643066,0.632321834564209
23,0.7496690002287397,0.7498490214347839,0.010268993542603076,0.00010545222837802368,0.764417290687561,0.648777186870575,0.73920123140264,0.7402626872062683,0.010700162602152685,0.0001144934797125069,0.7552083134651184,0.6379076242446899
24,0.7526194027491978,0.7530193328857422,0.010245621638704296,0.00010497276276348571,0.7677385210990906,0.6509661674499512,0.7427747182964538,0.7433574795722961,0.010504644450652703,0.00011034755503462863,0.7610960006713867,0.6437953114509583
25,0.7558196994088451,0.7568689584732056,0.010030463874529381,0.00010061020553823896,0.7708333134651184,0.6535326242446899,0.7454841447913129,0.7461503744125366,0.010257028789521139,0.00010520663958906549,0.760718584060669,0.6478713750839233
26,0.7587555732045855,0.7589824795722961,0.010005480025435302,0.0001001096305393848,0.7730223536491394,0.6620622277259827,0.7490130925770873,0.7499245405197144,0.010298707450141442,0.00010606337514359886,0.764417290687561,0.6490790843963623
27,0.7616459623627041,0.7620018124580383,0.010100393492335838,0.00010201794870002014,0.7783061861991882,0.66236412525177,0.7516409343814258,0.7519625425338745,0.010003795832019812,0.00010007593104873695,0.7700030207633972,0.6590428948402405
28,0.7639409292558705,0.7647947072982788,0.010195876608182962,0.00010395589980929251,0.7797403335571289,0.6631189584732056,0.7547287122803445,0.7548308968544006,0.0097868060817521,9.578157328181991e-05,0.7707578539848328,0.6594957709312439
29,0.7670226123021997,0.7675875425338745,0.010030873699698,0.00010061842717929304,0.7822312712669373,0.6667421460151672,0.7571371360595182,0.7568689584732056,0.009935826804580368,9.872065429061773e-05,0.7788345217704773,0.6637983322143555
30,0.7694633854842334,0.7700030207633972,0.009940987371424221,9.882322991881586e-05,0.7841183543205261,0.670667290687561,0.7598268674767535,0.7600392699241638,0.009970928391604355,9.94194129905018e-05,0.7755132913589478,0.66236412525177
31,0.7715042403766087,0.7721165418624878,0.009927480809404704,9.855487522109867e-05,0.7857789993286133,0.6727052927017212,0.7618855389749041,0.7623792290687561,0.010014055555461653,0.00010028130866787241,0.7798157930374146,0.6668931245803833
32,0.7737954599516732,0.7747584581375122,0.00976905112508337,9.543435988449264e-05,0.7875905632972717,0.676630437374115,0.7639198321733416,0.7645682096481323,0.009560647531998819,9.140598123111509e-05,0.7792874574661255,0.6725543737411499
33,0.7757650506422387,0.776343584060669,0.00967404336226227,9.35871149749307e-05,0.7893266677856445,0.6794987916946411,0.7664731285586861,0.766983687877655,0.009871562817896298,9.74477524676727e-05,0.7857789993286133,0.6710447072982788
34,0.7784158672605243,0.7792874574661255,0.009921172543174693,9.842966463144342e-05,0.79347825050354,0.6807065010070801,0.7683170763602168,0.769172728061676,0.009901844191386323,9.804651839049107e-05,0.7836654782295227,0.6730072498321533
35,0.7802213667342381,0.7818538546562195,0.009377490862134491,8.793733486941588e-05,0.7943840622901917,0.6905947923660278,0.7706542388993021,0.7712862491607666,0.009447097537173526,8.92476518768701e-05,0.7866848111152649,0.6804800629615784
36,0.7823105128655522,0.7832125425338745,0.00959973372005049,9.215488749587444e-05,0.7978562712669373,0.6847826242446899,0.773061258082064,0.7733997702598572,0.009536582660348025,9.094640883765059e-05,0.7903834581375122,0.6786684989929199
37,0.7837099977161573,0.7842693328857422,0.00907833444946832,8.241615637640327e-05,0.7970259785652161,0.692406415939331,0.774705471829598,0.7754377722740173,0.009487907490766436,9.002038855334185e-05,0.7912892699241638,0.6811594367027283
38,0.7851732473195709,0.7860808968544006,0.00940939301311991,8.853667687534976e-05,0.7989885210990906,0.6915006041526794,0.7768560411026759,0.7774003744125366,0.009658071041291573,9.327833623863489e-05,0.7912137508392334,0.6799516677856445
39,0.7867049460085282,0.787213146686554,0.009509078949548253,9.04225824687417e-05,0.8020078539848328,0.6899909377098083,0.7784796309026872,0.7792874574661255,0.009461245276850964,8.951516218873469e-05,0.794308602809906,0.6845561861991882
40,0.7893093443064956,0.7900060415267944,0.00981742469176719,9.63818275785201e-05,0.8070651888847351,0.6896135210990906,0.780304353429664,0.7806461453437805,0.009894120652701585,9.789362349021602e-05,0.7975543737411499,0.6830465197563171
41,0.790790407553963,0.7915157079696655,0.00948859702688568,9.003347353862377e-05,0.8066877722740173,0.6947463750839233,0.7818716797769439,0.782608687877655,0.009317009737435019,8.680667044745897e-05,0.7967240214347839,0.6902173757553101
42,0.7927670334436878,0.7937046885490417,0.009542637514099032,9.106193072549014e-05,0.8048007488250732,0.6961050629615784,0.7836748354183221,0.7840428948402405,0.009277864565054136,8.607877088748717e-05,0.7988375425338745,0.691047728061676
43,0.7943193568205982,0.7945350408554077,0.009235105378105431,8.528717134471185e-05,0.8096316456794739,0.7002566456794739,0.7852407597606967,0.786156415939331,0.009361623893773133,8.764000192846403e-05,0.8014039993286133,0.6917270421981812
44,0.795517709314453,0.7961201667785645,0.009237295064311356,8.532762010515094e-05,0.8118961453437805,0.7004830837249756,0.7867508897129794,0.7875905632972717,0.009241399248521806,8.54034600705794e-05,0.8055555820465088,0.6950483322143555
45,0.7972102183732928,0.7980072498321533,0.009122514288060941,8.322026693587602e-05,0.8088768124580383,0.7038798332214355,0.7885263810246628,0.7889492511749268,0.009151767665999537,8.375485141243461e-05,0.8034420013427734,0.6982941031455994
46,0.7987517629350934,0.7990639805793762,0.009131339716410959,8.338136501650416e-05,0.8153683543205261,0.7079558968544006,0.7897120758613444,0.7905344367027283,0.009347328674568417,8.737255335040895e-05,0.8040459156036377,0.6948973536491394
47,0.8008005896710461,0.8014039993286133,0.00959994952492527,9.215903088111292e-05,0.8162741661071777,0.7026721239089966,0.7917599648422335,0.792119562625885,0.0093042045484612,8.656822227960609e-05,0.8076691031455994,0.7009360194206238
48,0.8016252810170191,0.8024607300758362,0.009242436539873144,8.542263319358225e-05,0.8155193328857422,0.7081823945045471,0.7929465985446242,0.79347825050354,0.009174215021388255,8.416622125866591e-05,0.8072161674499512,0.7020682096481323
49,0.8032390216122502,0.8038949370384216,0.008919415634469964,7.955597526042723e-05,0.8151419162750244,0.7103713750839233,0.7943076387695645,0.7950633764266968,0.009441578762298515,8.914340952468638e-05,0.8104619383811951,0.7012379169464111
50,0.8040182312823231,0.8046497702598572,0.009396895319997335,8.830164165498782e-05,0.8186895847320557,0.7074275612831116,0.7958787172477438,0.7964221239089966,0.009265927354721246,8.585740974297145e-05,0.807593584060669,0.701917290687561
51,0.8052840958470884,0.8060084581375122,0.009112183801838234,8.30318936384831e-05,0.8200483322143555,0.7147493958473206,0.7968482793488117,0.7974788546562195,0.009202127353695229,8.467914783362595e-05,0.8112167716026306,0.7041062712669373
52,0.8064890148476784,0.8067632913589478,0.009585366586304104,9.187925259383518e-05,0.8205766677856445,0.7059933543205261,0.7981225811176419,0.7987620830535889,0.009564773925378871,9.148490024360753e-05,0.8112167716026306,0.7022191882133484
53,0.8076606418775476,0.8084239363670349,0.00945559054438572,8.940819254307665e-05,0.8227657079696655,0.7094655632972717,0.7989697719212645,0.7996678948402405,0.009007047945035871,8.112691268417492e-05,0.8142361044883728,0.7075784802436829
54,0.8080286820482764,0.8085748553276062,0.009419138386650105,8.872016794686555e-05,0.8228411674499512,0.7107487916946411,0.8002637713592246,0.8010265827178955,0.009106888845128338,8.293542443752293e-05,0.81589674949646,0.7113526463508606
55,0.8097605749687052,0.8105374574661255,0.009156777624016217,8.384657645568406e-05,0.8248792290687561,0.7147493958473206,0.8014855621764378,0.8020078539848328,0.009487643159163086,9.00153727156141e-05,0.8161986470222473,0.7094655632972717
56,0.810501810186398,0.811292290687561,0.009003694152188874,8.106650838616011e-05,0.82201087474823,0.7161080837249756,0.8023876110959497,0.8029136657714844,0.009199788911568724,8.463611601742284e-05,0.81861412525177,0.711277186870575
57,0.8113972896374531,0.8122735619544983,0.008968137475873125,8.042748978615997e-05,0.8229166865348816,0.7176177501678467,0.803722397881265,0.8042723536491394,0.008964026987700168,8.035377983621695e-05,0.8220863342285156,0.7133907079696655
58,0.8124413945660087,0.8131038546562195,0.009259220507853211,8.573316441304949e-05,0.82472825050354,0.7177687287330627,0.8047135213147039,0.8049516677856445,0.009198686060426139,8.461582523827816e-05,0.8192934989929199,0.711277186870575
59,0.8129069508973116,0.8134058117866516,0.009300620278815284,8.650153757071008e-05,0.8270682096481323,0.7148248553276062,0.805753875593221,0.8061594367027283,0.009092813741542336,8.267926173838113e-05,0.8238224387168884,0.7152777910232544
60,0.8136950746086073,0.8147644996643066,0.009213456610768304,8.488778271851018e-05,0.8260114789009094,0.7167874574661255,0.8064219725798376,0.8072916865348816,0.009190524528839488,8.44657411152003e-05,0.8240489363670349,0.7116546034812927
61,0.8150293871482707,0.8158212304115295,0.009322498218646783,8.690897303667245e-05,0.8324275612831116,0.7189009785652161,0.8080821303847414,0.8088768124580383,0.008973280486797311,8.05197626947374e-05,0.8209540843963623,0.7148248553276062
62,0.8156454422459098,0.8168780207633972,0.009101652882285604,8.284008518961785e-05,0.8286533951759338,0.7204861044883728,0.8085256518784517,0.8094052076339722,0.008973987536958189,8.053245231348091e-05,0.8241243958473206,0.7196558117866516
63,0.8159694108903778,0.8168025612831116,0.009266371904004712,8.586564826332791e-05,0.8291817903518677,0.7200332283973694,0.8096049213261338,0.8105374574661255,0.009033468221910264,8.16035481162626e-05,0.8251811861991882,0.7176177501678467
64,0.8171054069299876,0.8176328539848328,0.009064683281512347,8.216848299412944e-05,0.8302385210990906,0.7225996255874634,0.8099982742197025,0.8110657930374146,0.008852319598198323,7.836356226864613e-05,0.823369562625885,0.719957709312439
65,0.8178522664567699,0.818463146686554,0.008996872010171787,8.094370596741253e-05,0.833031415939331,0.7224486470222473,0.8110948878785839,0.8116697072982788,0.009155992762601999,8.383220346882017e-05,0.8253321051597595,0.7198822498321533
66,0.8176745776063907,0.8181612491607666,0.009208074817952846,8.478864185301735e-05,0.8344655632972717,0.7225996255874634,0.8119312969053755,0.8126509785652161,0.008875415124064768,7.877299362447763e-05,0.8251056671142578,0.7217693328857422
67,0.8188771494427083,0.8192934989929199,0.009189417627455962,8.444539633179836e-05,0.8306159377098083,0.7235808968544006,0.8127888052359872,0.8134812712669373,0.009089585982576259,8.262057333464683e-05,0.8262379169464111,0.7214673757553101
68,0.819759506246318,0.8205766677856445,0.009607833789744936,9.231047013136455e-05,0.8346920013427734,0.7207880616188049,0.8137063228565714,0.8151419162750244,0.009040349557321232,8.17279201185582e-05,0.8270682096481323,0.7198067903518677
69,0.8209789543418411,0.8216334581375122,0.008693272899143427,7.557299369898157e-05,0.8331068754196167,0.7310537695884705,0.8143275357921671,0.8153683543205261,0.008766449661410455,7.685063966604347e-05,0.8290308117866516,0.7257699370384216
70,0.8219705516507166,0.8228411674499512,0.009291581978831061,8.633349566933815e-05,0.8353713750839233,0.7257699370384216,0.8146988545885737,0.8157457709312439,0.009172486067663167,8.41345006614749e-05,0.829483687877655,0.7201842069625854
71,0.8223301501747984,0.8230676054954529,0.008649369028722933,7.481158459503148e-05,0.83423912525177,0.7352052927017212,0.8152727132998638,0.8157457709312439,0.009072968285062617,8.231875350175209e-05,0.8282759785652161,0.7216183543205261
72,0.8238801315704488,0.824577271938324,0.009237026077397317,8.532265075451807e-05,0.8386171460151672,0.7298460006713867,0.8160688051525851,0.8171799778938293,0.009089861912451086,8.262558958742892e-05,0.8295592069625854,0.7246376872062683
73,0.8244530499351691,0.8254830837249756,0.009250652151406337,8.557456522631868e-05,0.8362016677856445,0.7276570200920105,0.8166534441598454,0.8177838325500488,0.008877021033603343,7.880150243103615e-05,0.8291817903518677,0.7261473536491394
74,0.8250555103610021,0.8260869383811951,0.008905473611377675,7.930746024294413e-05,0.8374094367027283,0.7321105003356934,0.8176262848865912,0.8186895847320557,0.009031958547627384,8.157627520605936e-05,0.8334842920303345,0.7293176054954529
75,0.8258689456844922,0.8270682096481323,0.009008739010061235,8.115737855139909e-05,0.8374094367027283,0.7330917716026306,0.8176642619304776,0.8181612491607666,0.00872759826310509,7.617097144215499e-05,0.8302385210990906,0.7261473536491394
76,0.8260602336492597,0.8274456262588501,0.009308184320854373,8.664229535099919e-05,0.8405042290687561,0.73097825050354,0.8183168894755914,0.8195953965187073,0.00916193207258146,8.394099930259679e-05,0.8311443328857422,0.7245622277259827
77,0.8268272521332924,0.8278230428695679,0.008699660915032811,7.568410003654952e-05,0.8404287695884705,0.7367904782295227,0.8186024086815971,0.8195199370384216,0.008952312469627674,8.014389855385115e-05,0.832880437374115,0.728411853313446
78,0.8277222673345056,0.8283514380455017,0.008965476833938946,8.03797748598959e-05,0.842391312122345,0.7368659377098083,0.8184842607989815,0.8190670013427734,0.008965829442279638,8.03860975880484e-05,0.832880437374115,0.7297705411911011
79,0.8280227928428177,0.8290308117866516,0.009022507499136577,8.140564157197576e-05,0.8417119383811951,0.7347524166107178,0.819152359636674,0.8201992511749268,0.008914754537364539,7.947284846146164e-05,0.8327294588088989,0.7309027910232544
80,0.8287644967529344,0.829483687877655,0.009132653708954061,8.340536376767239e-05,0.8447312712669373,0.7349033951759338,0.8201838054271958,0.820652186870575,0.009078717510976046,8.242311164410308e-05,0.8325784802436829,0.7301479578018188
81,0.8290364223977794,0.8298611044883728,0.00919511007115406,8.455004922063882e-05,0.8451842069625854,0.7346769571304321,0.8213019841206,0.8216334581375122,0.009248664951752503,8.553780338977512e-05,0.8359752297401428,0.7275815010070801
82,0.8297589036248485,0.830691397190094,0.008971588220155077,8.048939519202535e-05,0.8444293737411499,0.7379981875419617,0.8220882260281107,0.823218584060669,0.008813026038918618,7.76694279626576e-05,0.84035325050354,0.7362620830535889
83,0.8305437416763779,0.831672728061676,0.008972172418811269,8.049987791287765e-05,0.8426177501678467,0.7373943328857422,0.8226203592667668,0.8229166865348816,0.009053089149095368,8.195842314146829e-05,0.8351449370384216,0.7319595217704773
84,0.8309610056580964,0.8319746255874634,0.009267289702320599,8.588265842673742e-05,0.8454861044883728,0.7353562712669373,0.8235097497886752,0.8240489363670349,0.00893124921107511,7.976721247032975e-05,0.8362016677856445,0.7342995405197144
85,0.8312104307346463,0.8320501446723938,0.008987961017147666,8.078344324576612e-05,0.8435990214347839,0.7361111044883728,0.8243611591943303,0.8253321051597595,0.008830549025780737,7.797859609671713e-05,0.8369565010070801,0.7336201667785645
86,0.8316370748585056,0.832880437374115,0.009379972375860668,8.798388177190922e-05,0.8454106450080872,0.7352052927017212,0.8248464076415353,0.8254830837249756,0.009110642361210524,8.300380423388368e-05,0.8397493958473206,0.7316576242446899
87,0.8322081195641748,0.833031415939331,0.009045084766773822,8.181355843812384e-05,0.8488828539848328,0.7398852705955505,0.825486844000609,0.8265398740768433,0.009005945063350763,8.1107046484092e-05,0.8416364789009094,0.7315066456794739
