Epocs,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19,batch_20,batch_21,batch_22,batch_23,batch_24,batch_25,batch_26,batch_27,batch_28,batch_29,batch_30,batch_31,batch_32,batch_33,batch_34,batch_35,batch_36,batch_37,batch_38,batch_39,batch_40,batch_41,batch_42,batch_43,batch_44,batch_45,batch_46,batch_47,batch_48,batch_49,batch_50,batch_51,batch_52,batch_53,batch_54,batch_55,batch_56,batch_57,batch_58,batch_59,batch_60,batch_61,batch_62,batch_63,batch_64,batch_65,batch_66,batch_67,batch_68,batch_69,batch_70,batch_71,batch_72,batch_73,batch_74,batch_75,batch_76,batch_77,batch_78,batch_79,batch_80,batch_81,batch_82,batch_83,batch_84,batch_85,batch_86,batch_87,batch_88,batch_89,batch_90,batch_91,batch_92,batch_93,batch_94,batch_95,batch_96,batch_97,batch_98,batch_99,batch_100,batch_101,batch_102,batch_103,batch_104,batch_105,batch_106,batch_107,batch_108,batch_109,batch_110,batch_111,batch_112,batch_113,batch_114,batch_115,batch_116,batch_117,batch_118,batch_119,batch_120,batch_121,batch_122,batch_123,batch_124,batch_125,batch_126,batch_127,batch_128,batch_129,batch_130,batch_131,batch_132,batch_133,batch_134,batch_135,batch_136,batch_137,batch_138,batch_139,batch_140,batch_141,batch_142,batch_143,batch_144,batch_145,batch_146,batch_147,batch_148,batch_149,batch_150,batch_151,batch_152,batch_153,batch_154,batch_155,batch_156,batch_157,batch_158,batch_159,batch_160
0,0.00845410581678152,0.13247282803058624,0.13405796885490417,0.13579408824443817,0.12643417716026306,0.1319444477558136,0.05676328390836716,0.04415760934352875,0.04649758338928223,0.06031098961830139,0.10114734619855881,0.12688708305358887,0.1373792290687561,0.1286986768245697,0.13134057819843292,0.12817029654979706,0.13186895847320557,0.13307669758796692,0.12839673459529877,0.125,0.12266002595424652,0.1197916641831398,0.12182971090078354,0.12235809117555618,0.1323973387479782,0.13118961453437805,0.12960447371006012,0.12764190137386322,0.1317179948091507,0.12666063010692596,0.12967994809150696,0.12484903633594513,0.1284722238779068,0.12930253148078918,0.13126510381698608,0.13662439584732056,0.13073670864105225,0.1299818903207779,0.1252264529466629,0.1213013306260109,0.12507548928260803,0.1451539844274521,0.1349637657403946,0.12726449966430664,0.12809480726718903,0.1217542290687561,0.12296195328235626,0.1306612342596054,0.12817029654979706,0.12884964048862457,0.12613224983215332,0.12379226833581924,0.12047101557254791,0.11556461453437805,0.11005435138940811,0.11194142699241638,0.1195652186870575,0.11601751297712326,0.11918780207633972,0.1247735470533371,0.11231884360313416,0.11813104152679443,0.12454710155725479,0.12922705709934235,0.1265096664428711,0.12409420311450958,0.12530192732810974,0.1308876872062683,0.1299818903207779,0.13156703114509583,0.12182971090078354,0.11933876574039459,0.11722524464130402,0.12054649740457535,0.12341485172510147,0.12530192732810974,0.11843296885490417,0.12432064861059189,0.1299818903207779,0.12598128616809845,0.1252264529466629,0.12228260934352875,0.12394323945045471,0.11971618235111237,0.1230374425649643,0.1354166716337204,0.12786835432052612,0.12681159377098083,0.12062197923660278,0.11820652335882187,0.12401872128248215,0.12416968494653702,0.129755437374115,0.12809480726718903,0.1317179948091507,0.1349637657403946,0.13201992213726044,0.13156703114509583,0.1354166716337204,0.13722826540470123,0.12666063010692596,0.1351902186870575,0.14341787993907928,0.13639794290065765,0.13058574497699738,0.1360960155725479,0.13813406229019165,0.13851147890090942,0.1421346664428711,0.14568236470222473,0.14379529654979706,0.1373792290687561,0.14054951071739197,0.13330313563346863,0.1274154633283615,0.137605682015419,0.135869562625885,0.13232186436653137,0.13111412525177002,0.1408514529466629,0.13941727578639984,0.1334540992975235,0.13722826540470123,0.14251208305358887,0.13987016677856445,0.1421346664428711,0.14568236470222473,0.14847524464130402,0.15934480726718903,0.15549516677856445,0.16523249447345734,0.15662741661071777,0.15874093770980835,0.1644776612520218,0.16281703114509583,0.16772343218326569,0.16855373978614807,0.16025060415267944,0.16259057819843292,0.16394928097724915,0.17285628616809845,0.17866848409175873,0.17542269825935364,0.1721014529466629,0.16870470345020294,0.16583634912967682,0.17459239065647125,0.1798762083053589,0.1853109896183014,0.18115942180156708,0.18417873978614807,0.18432970345020294,0.18568840622901917,0.1914251148700714,0.184480682015419,0.18885870277881622,0.19165156781673431,0.19112318754196167,0.18583936989307404,0.19308574497699738,0.1959540992975235
1,0.17625302076339722,0.19519928097724915,0.20455917716026306,0.20840881764888763,0.19867150485515594,0.19874697923660278,0.20523852109909058,0.19429348409175873,0.1985960155725479,0.20395530760288239,0.206144317984581,0.20591787993907928,0.207880437374115,0.20229469239711761,0.20848430693149567,0.20908816158771515,0.2090126872062683,0.21995772421360016,0.21384359896183014,0.22599637508392334,0.2330917865037918,0.21784420311450958,0.21807065606117249,0.22584541141986847,0.23490338027477264,0.2413194477558136,0.23165760934352875,0.2261473387479782,0.23943236470222473,0.2393568903207779,0.23920591175556183,0.24011170864105225,0.24358393251895905,0.24403683841228485,0.2613224685192108,0.25641605257987976,0.2645682394504547,0.25445351004600525,0.24992451071739197,0.25015097856521606,0.25830313563346863,0.2680404484272003,0.27611714601516724,0.2632850110530853,0.2570953965187073,0.25664252042770386,0.259586364030838,0.27830615639686584,0.28223127126693726,0.286005437374115,0.2823067605495453,0.2738526463508606,0.2796648442745209,0.27611714601516724,0.2823067605495453,0.2866847813129425,0.29393115639686584,0.30238527059555054,0.29000604152679443,0.30110204219818115,0.307669073343277,0.30027174949645996,0.2983846664428711,0.30110204219818115,0.3113677501678467,0.3177083432674408,0.3153683543205261,0.3151419162750244,0.3092542290687561,0.32344505190849304,0.3251056671142578,0.3252566456794739,0.3320501148700714,0.3275211453437805,0.3307669162750244,0.34299516677856445,0.3383152186870575,0.34171196818351746,0.3311443328857422,0.3289553225040436,0.3463919162750244,0.3442029058933258,0.3414100110530853,0.34390097856521606,0.33763587474823,0.3528079688549042,0.3540157079696655,0.35167571902275085,0.3374094069004059,0.3611111044883728,0.36118659377098083,0.3620169162750244,0.3686594069004059,0.36941424012184143,0.36986714601516724,0.3776419162750244,0.3776419162750244,0.3664703965187073,0.37190520763397217,0.37424516677856445,0.38488829135894775,0.3774154484272003,0.3682819902896881,0.39356884360313416,0.37681159377098083,0.3754529058933258,0.38118961453437805,0.38201993703842163,0.38375604152679443,0.37922704219818115,0.3885114789009094,0.38511472940444946,0.3759058117866516,0.3869263231754303,0.3960597813129425,0.38179346919059753,0.39462560415267944,0.39311593770980835,0.40157005190849304,0.4012681245803833,0.3913043439388275,0.401494562625885,0.39960747957229614,0.39741846919059753,0.4055706560611725,0.4036080837249756,0.40096619725227356,0.40270230174064636,0.39938104152679443,0.3986262083053589,0.41742148995399475,0.40285325050354004,0.4058725833892822,0.42157307267189026,0.4105525314807892,0.407533198595047,0.41545894742012024,0.4144776463508606,0.4131944477558136,0.41092994809150696,0.4094957709312439,0.41372281312942505,0.41092994809150696,0.40526872873306274,0.41266605257987976,0.417119562625885,0.4067029058933258,0.41825181245803833,0.41832730174064636,0.4103260934352875,0.4258001148700714,0.4264794588088989,0.4160628020763397,0.42715880274772644,0.4137983024120331,0.4248943328857422,0.4390851557254791,0.42829105257987976,0.4079861044883728,0.42715880274772644,0.4305555522441864
2,0.3487318754196167,0.427913635969162,0.42202597856521606,0.42889493703842163,0.4160628020763397,0.40896740555763245,0.41326993703842163,0.40874093770980835,0.4138737916946411,0.4245169162750244,0.4285930097103119,0.4288194477558136,0.4261775314807892,0.4224788546562195,0.4421044588088989,0.43674516677856445,0.4371225833892822,0.4292723536491394,0.4405193328857422,0.4346316456794739,0.45304951071739197,0.4420289993286133,0.4503321349620819,0.4364432394504547,0.44082126021385193,0.4461805522441864,0.443538635969162,0.4255736768245697,0.4485205411911011,0.44625604152679443,0.457955926656723,0.44565218687057495,0.4453502297401428,0.44753924012184143,0.45538949966430664,0.45516303181648254,0.44497281312942505,0.4522191882133484,0.4467844069004059,0.4553140103816986,0.45561593770980835,0.4325181245803833,0.4596920311450958,0.4509359896183014,0.45365339517593384,0.45297402143478394,0.4468598961830139,0.45214372873306274,0.46316424012184143,0.45606884360313416,0.45931461453437805,0.44761472940444946,0.45455917716026306,0.4622584581375122,0.4515398442745209,0.46648550033569336,0.4602203965187073,0.47426027059555054,0.4522191882133484,0.4526720941066742,0.4802234172821045,0.4709390103816986,0.46474939584732056,0.45018115639686584,0.46708938479423523,0.4827898442745209,0.4741092920303345,0.47010868787765503,0.46037137508392334,0.4815821349620819,0.47229769825935364,0.48535627126693726,0.485658198595047,0.47342994809150696,0.4741092920303345,0.4827898442745209,0.48663949966430664,0.4852808117866516,0.47516605257987976,0.4708635210990906,0.47644928097724915,0.4802234172821045,0.4746376872062683,0.4850543439388275,0.47448670864105225,0.47561895847320557,0.47886472940444946,0.4802234172821045,0.4643719792366028,0.4906401038169861,0.4852053225040436,0.4886775314807892,0.4878472089767456,0.4821859896183014,0.4922252297401428,0.49984902143478394,0.4928291141986847,0.48950785398483276,0.4873943328857422,0.4921497702598572,0.4876207709312439,0.4889039993286133,0.4819595515727997,0.49864131212234497,0.4850543439388275,0.4909420311450958,0.4867149889469147,0.48490339517593384,0.49554648995399475,0.49509361386299133,0.48996075987815857,0.4950181245803833,0.4790157079696655,0.4950181245803833,0.5069444179534912,0.48452597856521606,0.49426329135894775,0.4934329688549042,0.5030947923660278,0.49901872873306274,0.49048912525177,0.5030947923660278,0.5118508338928223,0.48641303181648254,0.4954710006713867,0.5046799778938293,0.5024154782295227,0.5011322498321533,0.4960748851299286,0.4954710006713867,0.5147191882133484,0.5066425204277039,0.4971316456794739,0.5104166865348816,0.5055102705955505,0.4972071349620819,0.5070953965187073,0.5068689584732056,0.5028683543205261,0.5039251446723938,0.5003774166107178,0.49381038546562195,0.4971316456794739,0.49388587474823,0.5115489363670349,0.5166062712669373,0.49622583389282227,0.5049818754196167,0.5050573945045471,0.5055102705955505,0.5149456262588501,0.5101901888847351,0.501358687877655,0.5101147294044495,0.5058122277259827,0.5101901888847351,0.5252113342285156,0.5062651038169861,0.4945652186870575,0.5053592920303345,0.5174366235733032
3,0.4136473536491394,0.5102657079696655,0.5017361044883728,0.5056612491607666,0.5058876872062683,0.5000754594802856,0.504906415939331,0.4973580837249756,0.5037741661071777,0.5027173757553101,0.4969806671142578,0.515625,0.5165308117866516,0.5065670013427734,0.5179649591445923,0.5137379169464111,0.5222675204277039,0.5097373127937317,0.5150211453437805,0.516983687877655,0.523777186870575,0.5182669162750244,0.5227203965187073,0.5104921460151672,0.515625,0.5269474387168884,0.5112469792366028,0.5033212304115295,0.5209088325500488,0.5265700221061707,0.5295893549919128,0.5158514380455017,0.5164552927017212,0.5224184989929199,0.5295893549919128,0.5307216048240662,0.5186443328857422,0.515625,0.5187197923660278,0.5214372277259827,0.5257397294044495,0.4936594069004059,0.5163798332214355,0.5180404782295227,0.5273248553276062,0.5245320200920105,0.510869562625885,0.5140398740768433,0.532457709312439,0.523097813129425,0.5301932096481323,0.516983687877655,0.520380437374115,0.5253623127937317,0.5175875425338745,0.5292874574661255,0.5221165418624878,0.5325332283973694,0.5135114789009094,0.5201539993286133,0.5391757488250732,0.5384209156036377,0.5267965197563171,0.5178894996643066,0.5286080837249756,0.5427234172821045,0.532457709312439,0.5341938138008118,0.5249094367027283,0.5425724387168884,0.532457709312439,0.5461956262588501,0.5531401038169861,0.5310990214347839,0.53125,0.5403079986572266,0.55027174949646,0.5472524166107178,0.5343447923660278,0.5381189584732056,0.5328351259231567,0.5418176054954529,0.5268719792366028,0.5434027910232544,0.5318538546562195,0.528683602809906,0.5358544588088989,0.5362318754196167,0.5195501446723938,0.5439311861991882,0.5415911674499512,0.5394776463508606,0.538571834564209,0.5366092920303345,0.5399305820465088,0.5538949370384216,0.5476298332214355,0.5424215197563171,0.5443840622901917,0.5452898740768433,0.5371376872062683,0.5464975833892822,0.5375151038169861,0.5461201667785645,0.5422705411911011,0.5417421460151672,0.53736412525177,0.5349486470222473,0.5391002297401428,0.5480072498321533,0.5399305820465088,0.5461956262588501,0.5367602705955505,0.5412137508392334,0.5547252297401428,0.5415157079696655,0.5410627722740173,0.5446860194206238,0.5561594367027283,0.5523098111152649,0.545667290687561,0.559933602809906,0.5579710006713867,0.5417421460151672,0.5538949370384216,0.5539703965187073,0.5405344367027283,0.5472524166107178,0.5451388955116272,0.5436292290687561,0.5661231875419617,0.5507246255874634,0.5450633764266968,0.5566877722740173,0.5544233322143555,0.5472524166107178,0.5473278760910034,0.5578200221061707,0.5508001446723938,0.5469504594802856,0.5517058968544006,0.5337409377098083,0.542119562625885,0.5392512083053589,0.5637832283973694,0.5637832283973694,0.5449124574661255,0.5460447072982788,0.5539703965187073,0.5562348961830139,0.5592542290687561,0.5582729578018188,0.5474788546562195,0.5506491661071777,0.5472524166107178,0.5572161674499512,0.5671799778938293,0.5526117086410522,0.5378170013427734,0.5459691882133484,0.5648399591445923
4,0.44995471835136414,0.5581219792366028,0.54347825050354,0.5478562712669373,0.5511775612831116,0.5452143549919128,0.5478562712669373,0.5411382913589478,0.5464975833892822,0.5413647294044495,0.5397796034812927,0.5575181245803833,0.5570651888847351,0.5556310415267944,0.5631038546562195,0.5556310415267944,0.5629528760910034,0.5557065010070801,0.5587258338928223,0.5573671460151672,0.5620471239089966,0.5646135210990906,0.563707709312439,0.5587258338928223,0.5569897294044495,0.5634812712669373,0.5554800629615784,0.5461956262588501,0.5623490214347839,0.5649909377098083,0.5715579986572266,0.5622735619544983,0.5564613342285156,0.5643116235733032,0.5735960006713867,0.5704257488250732,0.5544987916946411,0.5606883764266968,0.5595561861991882,0.5644625425338745,0.5729921460151672,0.5270229578018188,0.5555555820465088,0.5614432096481323,0.5694444179534912,0.5609148740768433,0.5538949370384216,0.5489885210990906,0.5735960006713867,0.5680102705955505,0.5680102705955505,0.5535175204277039,0.5583484172821045,0.5616697072982788,0.5582729578018188,0.5726901888847351,0.5553290843963623,0.5768417716026306,0.5513284802436829,0.550422728061676,0.5749546885490417,0.5796346664428711,0.5636322498321533,0.5535929799079895,0.5583484172821045,0.5689915418624878,0.573218584060669,0.57472825050354,0.5668025612831116,0.5789552927017212,0.5694444179534912,0.5822765827178955,0.5891455411911011,0.5676328539848328,0.5723127722740173,0.5748037695884705,0.5846165418624878,0.585446834564209,0.5757850408554077,0.5750302076339722,0.5692179799079895,0.5758605003356934,0.5632548332214355,0.576917290687561,0.5698973536491394,0.5636322498321533,0.5713315010070801,0.5705012083053589,0.5578955411911011,0.578125,0.5745018124580383,0.5770682096481323,0.5802385210990906,0.5701992511749268,0.5779740214347839,0.5920138955116272,0.5757850408554077,0.5780495405197144,0.5769927501678467,0.5748037695884705,0.5652928948402405,0.5803139805793762,0.567406415939331,0.5806159377098083,0.5815972089767456,0.5808423757553101,0.5662741661071777,0.5714070200920105,0.5751056671142578,0.5802385210990906,0.5776721239089966,0.5765398740768433,0.5758605003356934,0.5741998553276062,0.5810688138008118,0.5737469792366028,0.5719354152679443,0.580691397190094,0.5811443328857422,0.5813707709312439,0.5711805820465088,0.5904287695884705,0.5929197072982788,0.5760869383811951,0.5868810415267944,0.5892210006713867,0.5775966048240662,0.5812197923660278,0.5734450221061707,0.5774456262588501,0.5950332283973694,0.5818236470222473,0.5796346664428711,0.5917874574661255,0.5853713750839233,0.5797101259231567,0.5828049778938293,0.5954106450080872,0.5857487916946411,0.5785024166107178,0.5863526463508606,0.5646889805793762,0.5768417716026306,0.5694444179534912,0.5958635210990906,0.5961654782295227,0.5765398740768433,0.5785024166107178,0.5821256041526794,0.5806159377098083,0.5889191031455994,0.5886171460151672,0.57472825050354,0.5765398740768433,0.5768417716026306,0.5933725833892822,0.5978260636329651,0.5817481875419617,0.5701992511749268,0.5731431245803833,0.5914855003356934
5,0.4754680097103119,0.5812953114509583,0.5714824795722961,0.5782004594802856,0.5795592069625854,0.5736715197563171,0.5797856450080872,0.5730676054954529,0.5779740214347839,0.5729166865348816,0.5661986470222473,0.585446834564209,0.5862016677856445,0.5889191031455994,0.5893719792366028,0.5867300629615784,0.5944293737411499,0.5902777910232544,0.5868055820465088,0.5859752297401428,0.5886171460151672,0.5939764380455017,0.5936745405197144,0.5869565010070801,0.5821256041526794,0.5966183543205261,0.5900513529777527,0.57472825050354,0.5875604152679443,0.5893719792366028,0.5943538546562195,0.5977506041526794,0.5804649591445923,0.5924667716026306,0.5996376872062683,0.5935235619544983,0.5809933543205261,0.5899003744125366,0.5915610194206238,0.5906552076339722,0.6007699370384216,0.5551026463508606,0.5790308117866516,0.5860507488250732,0.5988828539848328,0.5883151888847351,0.5809178948402405,0.5719354152679443,0.5942028760910034,0.5875604152679443,0.5938254594802856,0.5766907930374146,0.5817481875419617,0.5840126872062683,0.5891455411911011,0.6024305820465088,0.5852959156036377,0.5985808968544006,0.5770682096481323,0.5751056671142578,0.6009209156036377,0.6100543737411499,0.5911080837249756,0.5821256041526794,0.586277186870575,0.5966938138008118,0.6040157079696655,0.6024305820465088,0.5926177501678467,0.6021286249160767,0.5943538546562195,0.6072614789009094,0.6157155632972717,0.5948822498321533,0.6022796034812927,0.6005434989929199,0.6128472089767456,0.6108846664428711,0.6055253744125366,0.6049215197563171,0.5929951667785645,0.6003170013427734,0.5927687287330627,0.6083937287330627,0.6006189584732056,0.5917874574661255,0.5960899591445923,0.5960144996643066,0.5803139805793762,0.6056763529777527,0.608016312122345,0.6045441031455994,0.601222813129425,0.5954861044883728,0.5957125425338745,0.6116394996643066,0.6053743958473206,0.6045441031455994,0.6006189584732056,0.6022796034812927,0.591183602809906,0.6062046885490417,0.5911080837249756,0.60326087474823,0.604468584060669,0.6080917716026306,0.5892965197563171,0.5988828539848328,0.5990338325500488,0.6016002297401428,0.6049215197563171,0.5981280207633972,0.6049215197563171,0.5996376872062683,0.6019776463508606,0.5962409377098083,0.5983544588088989,0.6034873127937317,0.6096769571304321,0.6047705411911011,0.5990338325500488,0.6121678948402405,0.6151872277259827,0.5980525612831116,0.6123188138008118,0.6072614789009094,0.6009963750839233,0.6052989363670349,0.6005434989929199,0.6003925204277039,0.616847813129425,0.6028834581375122,0.6048460006713867,0.6122433543205261,0.6111111044883728,0.6062046885490417,0.6013737916946411,0.6138284802436829,0.6120169162750244,0.6029589176177979,0.6114885210990906,0.5884661674499512,0.5910326242446899,0.5897493958473206,0.6185084581375122,0.62839674949646,0.6008453965187073,0.6011473536491394,0.6046950221061707,0.6037137508392334,0.6116394996643066,0.6098278760910034,0.6000151038169861,0.5981280207633972,0.6006189584732056,0.6112620830535889,0.6171497702598572,0.6025815010070801,0.5922403335571289,0.5939009785652161,0.6091485619544983
6,0.495169073343277,0.6116394996643066,0.5953351259231567,0.5896739363670349,0.598656415939331,0.5920138955116272,0.5965428948402405,0.5920138955116272,0.5995622277259827,0.5845410823822021,0.5900513529777527,0.6031854152679443,0.608016312122345,0.608167290687561,0.6078653335571289,0.6005434989929199,0.6063556671142578,0.6150362491607666,0.606808602809906,0.6059027910232544,0.6065821051597595,0.6152626872062683,0.606808602809906,0.6059027910232544,0.6022796034812927,0.6112620830535889,0.6003170013427734,0.5969203114509583,0.606808602809906,0.6115639805793762,0.6187348961830139,0.6136020421981812,0.5976751446723938,0.6090730428695679,0.6160929799079895,0.6160929799079895,0.604468584060669,0.6073369383811951,0.6110356450080872,0.610582709312439,0.6171497702598572,0.5727657079696655,0.6003170013427734,0.6056763529777527,0.61888587474823,0.6077898740768433,0.5992602705955505,0.5979770421981812,0.6186594367027283,0.6114130616188049,0.6085447072982788,0.5978260636329651,0.5978260636329651,0.6006944179534912,0.6102808117866516,0.6230374574661255,0.6043931245803833,0.6210748553276062,0.5935235619544983,0.5932216048240662,0.6178290843963623,0.6228110194206238,0.610733687877655,0.5992602705955505,0.6056008338928223,0.6173007488250732,0.6195651888847351,0.614130437374115,0.6108846664428711,0.6205465197563171,0.6082427501678467,0.625,0.6294534802436829,0.616847813129425,0.6169987916946411,0.6188104152679443,0.6276419162750244,0.6228864789009094,0.6206974387168884,0.622433602809906,0.6074124574661255,0.6163949370384216,0.602053165435791,0.6199426054954529,0.6162439584732056,0.6118659377098083,0.6126207709312439,0.6103562712669373,0.5960899591445923,0.6173007488250732,0.6208484172821045,0.6218296885490417,0.6195651888847351,0.6112620830535889,0.6128472089767456,0.6296044588088989,0.6207729578018188,0.6239432096481323,0.6193387508392334,0.617527186870575,0.6062802076339722,0.6215277910232544,0.6075633764266968,0.6209993958473206,0.6228110194206238,0.6244716048240662,0.6080917716026306,0.6179046034812927,0.6147342920303345,0.6197161674499512,0.6194142699241638,0.6104317903518677,0.6167723536491394,0.6136775612831116,0.6192632913589478,0.6137530207633972,0.6098278760910034,0.6229619383811951,0.6232638955116272,0.6192632913589478,0.614130437374115,0.6287741661071777,0.6302838325500488,0.6169987916946411,0.6250754594802856,0.6182820200920105,0.6143568754196167,0.6273399591445923,0.6108846664428711,0.6208484172821045,0.6317179799079895,0.6170742511749268,0.6223580837249756,0.6225090622901917,0.623641312122345,0.6210748553276062,0.6158665418624878,0.6312651038169861,0.6242451667785645,0.6213768124580383,0.6315670013427734,0.6027324795722961,0.6099788546562195,0.6064311861991882,0.6320953965187073,0.637077271938324,0.6157155632972717,0.6167723536491394,0.6170742511749268,0.616847813129425,0.6243206262588501,0.6253774166107178,0.6173007488250732,0.6155645847320557,0.6151117086410522,0.623792290687561,0.6295289993286133,0.6148852705955505,0.6074124574661255,0.6090730428695679,0.6265851259231567
7,0.516983687877655,0.6241697072982788,0.6102052927017212,0.6094504594802856,0.6158665418624878,0.6150362491607666,0.614281415939331,0.6073369383811951,0.61888587474823,0.6053743958473206,0.6065066456794739,0.6234148740768433,0.6286986470222473,0.6169987916946411,0.6233393549919128,0.6114130616188049,0.6242451667785645,0.630963146686554,0.6162439584732056,0.6215277910232544,0.6191877722740173,0.6260567903518677,0.6239432096481323,0.6196407079696655,0.6235657930374146,0.6345863342285156,0.6226600408554077,0.6104317903518677,0.6179800629615784,0.6267361044883728,0.6281703114509583,0.6293025612831116,0.616696834564209,0.6228864789009094,0.6279438138008118,0.6287741661071777,0.6189613342285156,0.6217542290687561,0.6251509785652161,0.6265096664428711,0.6329257488250732,0.582880437374115,0.6139039993286133,0.6191123127937317,0.6341334581375122,0.6194897294044495,0.6174516677856445,0.6092995405197144,0.6327747702598572,0.6230374574661255,0.6234903335571289,0.6083937287330627,0.6124697923660278,0.6203955411911011,0.6226600408554077,0.6374546885490417,0.6185839176177979,0.6327747702598572,0.6063556671142578,0.6092240214347839,0.6293780207633972,0.6388888955116272,0.6231883764266968,0.612922728061676,0.6182065010070801,0.6284722089767456,0.6333786249160767,0.6259812712669373,0.6216787695884705,0.6374546885490417,0.6179046034812927,0.6395682096481323,0.6404740214347839,0.6305857300758362,0.6314160823822021,0.6341334581375122,0.6401721239089966,0.6391153335571289,0.630963146686554,0.6377566456794739,0.6242451667785645,0.6233393549919128,0.6184329986572266,0.6349637508392334,0.628547728061676,0.6243961453437805,0.6271135210990906,0.6248490214347839,0.609375,0.6302083134651184,0.6307367086410522,0.6366243958473206,0.6302083134651184,0.6276419162750244,0.6253019571304321,0.6450030207633972,0.6317179799079895,0.6340579986572266,0.6314160823822021,0.6329257488250732,0.6239432096481323,0.6338315010070801,0.6246980428695679,0.6335296034812927,0.6333786249160767,0.6370018124580383,0.6259058117866516,0.6277928948402405,0.6277173757553101,0.6347373127937317,0.6370018124580383,0.625,0.6298308968544006,0.62839674949646,0.6345863342285156,0.6298308968544006,0.6239432096481323,0.629906415939331,0.6313405632972717,0.6325483322143555,0.6304348111152649,0.6413798332214355,0.6413043737411499,0.6302083134651184,0.638058602809906,0.6357941031455994,0.6274154782295227,0.6357941031455994,0.6288496255874634,0.6347373127937317,0.6416817903518677,0.6256038546562195,0.6308122277259827,0.6344354152679443,0.6333786249160767,0.6290006041526794,0.6248490214347839,0.6448520421981812,0.6437953114509583,0.6322463750839233,0.6437953114509583,0.6187348961830139,0.6192632913589478,0.620093584060669,0.6474184989929199,0.6539855003356934,0.6269625425338745,0.6298308968544006,0.6317934989929199,0.6308876872062683,0.6405495405197144,0.6332276463508606,0.6277173757553101,0.6283212304115295,0.6290760636329651,0.6401721239089966,0.6438707709312439,0.6262832283973694,0.6219806671142578,0.6220561861991882,0.6379076242446899
8,0.52513587474823,0.6361715197563171,0.6244716048240662,0.6211503744125366,0.6258302927017212,0.6254528760910034,0.6287741661071777,0.6192632913589478,0.6273399591445923,0.61888587474823,0.616696834564209,0.6326237916946411,0.6403230428695679,0.6334540843963623,0.6366243958473206,0.6293780207633972,0.63722825050354,0.6354921460151672,0.6373037695884705,0.6381340622901917,0.6363224387168884,0.6413798332214355,0.6368508338928223,0.6338315010070801,0.6343598961830139,0.6450784802436829,0.6344354152679443,0.6221316456794739,0.6326237916946411,0.6366998553276062,0.6461352705955505,0.64402174949646,0.6301328539848328,0.6359450221061707,0.6348127722740173,0.639266312122345,0.632472813129425,0.6363979578018188,0.6347373127937317,0.6344354152679443,0.6449275612831116,0.601222813129425,0.6223580837249756,0.633152186870575,0.6502113342285156,0.6369263529777527,0.6307367086410522,0.6222826242446899,0.6431159377098083,0.638058602809906,0.6351901888847351,0.6233393549919128,0.6254528760910034,0.6310386657714844,0.6352657079696655,0.6471165418624878,0.633152186870575,0.6472675204277039,0.6237167716026306,0.622433602809906,0.6398701667785645,0.6559480428695679,0.6350392699241638,0.6257548332214355,0.6267361044883728,0.6428894996643066,0.6416062712669373,0.639417290687561,0.63722825050354,0.6426630616188049,0.6318689584732056,0.6516455411911011,0.6565519571304321,0.6412288546562195,0.6447765827178955,0.6468901038169861,0.6490790843963623,0.6520984172821045,0.6472675204277039,0.6478713750839233,0.6314160823822021,0.6407004594802856,0.6234903335571289,0.6448520421981812,0.6417572498321533,0.6408514380455017,0.6361715197563171,0.6391907930374146,0.6272644996643066,0.6428894996643066,0.648777186870575,0.6520984172821045,0.6485507488250732,0.6367753744125366,0.6424366235733032,0.6570802927017212,0.6490790843963623,0.6482487916946411,0.643191397190094,0.6458333134651184,0.6328502297401428,0.6463617086410522,0.633152186870575,0.6472675204277039,0.6471165418624878,0.6524758338928223,0.6348127722740173,0.6425120830535889,0.6413043737411499,0.6472675204277039,0.6515700221061707,0.6393417716026306,0.6436443328857422,0.6381340622901917,0.6474184989929199,0.6395682096481323,0.635869562625885,0.6432669162750244,0.6460598111152649,0.6459088325500488,0.6415308117866516,0.6557971239089966,0.6530796885490417,0.6387379169464111,0.6474939584732056,0.6445501446723938,0.6435688138008118,0.6456068754196167,0.6379076242446899,0.6450784802436829,0.6560990214347839,0.6474184989929199,0.6437197923660278,0.64673912525177,0.6520984172821045,0.6439462304115295,0.6355676054954529,0.6556461453437805,0.6524003744125366,0.6425120830535889,0.6554951667785645,0.628547728061676,0.6368508338928223,0.635869562625885,0.6582125425338745,0.6613073945045471,0.6428894996643066,0.6419082283973694,0.6471165418624878,0.639417290687561,0.6497584581375122,0.6517210006713867,0.6438707709312439,0.6425875425338745,0.6470410823822021,0.6538345217704773,0.6511171460151672,0.6425120830535889,0.6363224387168884,0.6328502297401428,0.648777186870575
