Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
20,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13002782962892367,0.12960447371006012,0.003914729653401342,1.5325108259219795e-05,0.1451539844274521,0.12039553374052048,0.16652273271024598,0.16651569306850433,0.004877646207219002,2.3791432522797915e-05,0.17972524464130402,0.13941727578639984
21,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1300334559279199,0.12967994809150696,0.003911874948861835,1.530276561553278e-05,0.1451539844274521,0.12039553374052048,0.16831557369380265,0.16915760934352875,0.0053330455078537025,2.844137438883856e-05,0.1798762083053589,0.13617150485515594
22,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1300282987378399,0.12960447371006012,0.003917592846543145,1.5347533711286023e-05,0.1451539844274521,0.12039553374052048,0.17115439465327292,0.1716485470533371,0.005028478413135088,2.528559515136557e-05,0.18266908824443817,0.1369263231754303
23,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13003392485172852,0.12967994809150696,0.00391925740669122,1.5360578619903993e-05,0.1451539844274521,0.12039553374052048,0.17352296939547757,0.17398852109909058,0.005376145250388634,2.8902937753276265e-05,0.18689613044261932,0.13549214601516724
24,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.130032049619263,0.12967994809150696,0.003917237051777567,1.5344746119819005e-05,0.1451539844274521,0.12032005190849304,0.1762731794429862,0.17715881764888763,0.005387423789506906,2.9024335087744948e-05,0.18651871383190155,0.13428442180156708
25,0.12970245532367541,0.12945349514484406,0.005514805942099762,3.0413084579018846e-05,0.1451539844274521,0.08129528909921646,0.13003439345159887,0.12967994809150696,0.003914218848626581,1.5321109194943595e-05,0.1451539844274521,0.12039553374052048,0.17858221173656652,0.17957428097724915,0.00696240459799663,4.8475077786204614e-05,0.1914251148700714,0.13201992213726044
26,0.13000673194479498,0.12967994809150696,0.003924755729062222,1.5403707532806735e-05,0.1451539844274521,0.12039553374052048,0.13003955059540198,0.12967994809150696,0.003914550558105681,1.5323706071965498e-05,0.1451539844274521,0.12039553374052048,0.18138961947482565,0.18214069306850433,0.006102254103920359,3.7237505148812865e-05,0.19308574497699738,0.13277475535869598
27,0.10733601842538355,0.12817029654979706,0.0396433861976149,0.0015715980692132434,0.1451539844274521,0.011322463862597942,0.13001985977525296,0.12967994809150696,0.003926309586966032,1.5415906972701373e-05,0.1451539844274521,0.12032005190849304,0.18452849854593692,0.18463164567947388,0.006168155179259355,3.8046138315424e-05,0.19927535951137543,0.13488829135894775
28,0.04342903282207015,0.0329861119389534,0.038735434393481774,0.0015004338776517308,0.13851147890090942,0.001585144898854196,0.12917360524583307,0.1289251148700714,0.004036542990726512,1.6293679315983332e-05,0.1440972238779068,0.11948973685503006,0.1872083819615915,0.1879529058933258,0.00644308827011294,4.151338645646696e-05,0.20003019273281097,0.12990640103816986
29,0.11212474073034635,0.12839673459529877,0.03863443216939014,0.0014926193490512076,0.1451539844274521,0.009435386396944523,0.12748578519369505,0.12756642699241638,0.004104539457575075,1.684724415879069e-05,0.14439915120601654,0.11798007041215897,0.18969369786126272,0.19044384360313416,0.007450642907501172,5.551207973509751e-05,0.20252113044261932,0.13435989618301392
30,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12667516193219594,0.12681159377098083,0.004201911691916548,1.7656061866664988e-05,0.14379529654979706,0.11586654931306839,0.19275990591286132,0.19353865087032318,0.0077176355605905085,5.956189864609117e-05,0.20395530760288239,0.13307669758796692
31,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12642339589247792,0.1265096664428711,0.004172898049253051,1.741307812945992e-05,0.14371980726718903,0.11571557819843292,0.1958889371674994,0.19610507786273956,0.006996338051123192,4.8948746125594265e-05,0.207880437374115,0.13639794290065765
32,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12712055916741768,0.12658514082431793,0.004336426607677045,1.8804595723769446e-05,0.14447464048862457,0.11503623425960541,0.1992336354270485,0.19980373978614807,0.007129176751094347,5.082516114834415e-05,0.21271134912967682,0.13896436989307404
33,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1278683575136321,0.12756642699241638,0.004071673180157478,1.657852248601371e-05,0.14319142699241638,0.11790458858013153,0.2023425075393286,0.2028985470533371,0.007262995864491666,5.275110892762305e-05,0.2152777761220932,0.13700181245803833
34,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12827859120154234,0.128019317984581,0.004047811674855447,1.6384779355096058e-05,0.143644317984581,0.1180555522441864,0.2054026208308913,0.20720109343528748,0.008595332080145603,7.387973356798014e-05,0.2172403335571289,0.13926629722118378
35,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12821998687819663,0.12779287993907928,0.00402300903720218,1.618460171341041e-05,0.14402173459529877,0.11948973685503006,0.20988565933260117,0.2102959007024765,0.007517490881207812,5.651266914904262e-05,0.22131642699241638,0.14183272421360016
36,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12791008395808084,0.12779287993907928,0.0040850655728057505,1.668776073412277e-05,0.14439915120601654,0.11798007041215897,0.2133030275010174,0.21339069306850433,0.007475369909482592,5.5881155283597764e-05,0.2252415418624878,0.14553140103816986
